dropoff_location_id,dropoff_latitude,dropoff_longitude
48241,40.77448654,-73.98101044
48242,40.77972794,-73.95636749
48243,40.73953629,-73.97872162
48244,40.76091003,-73.97373199
48245,40.77070999,-73.86519623
48246,40.76501083,-73.95536804
48247,40.74140167,-73.98901367
48248,40.76660538,-73.97845459
48249,40.73864746,-74.00650024
48250,40.75761032,-73.99698639
48251,40.75514984,-73.97714233
48252,40.76255417,-73.96836853
48253,40.76036072,-73.97522736
48254,40.76713562,-73.97012329
48255,40.76018906,-73.97245026
48256,40.75733185,-73.98374176
48257,40.76760101,-73.95954132
48258,40.71399689,-74.014328
48259,40.70862579,-74.01272583
48260,40.75696945,-73.98551178
48261,40.59911346,-73.96562958
48262,40.76006699,-73.98783112
48263,40.70914841,-74.0054245
48264,40.74943161,-73.99250793
48265,40.77643967,-73.9625473
48266,40.72246552,-73.98735809
48267,40.73622894,-73.98268127
48268,40.76594925,-73.98100281
48269,40.75357819,-73.96469116
48270,40.69299316,-73.98901367
48271,40.75432205,-73.99192047
48272,40.77434158,-73.96362305
48273,40.71654129,-74.00849152
48274,40.70534134,-74.01313019
48275,40.76216125,-73.99555969
48276,40.71852875,-73.97917175
48277,40.73802948,-74.0038681
48278,40.71411896,-74.01473999
48279,40.65737915,-73.79387665
48280,40.7506485,-73.98066711
48281,40.74879837,-73.98018646
48282,40.77558136,-73.9648819
48283,40.66767502,-73.79592896
48284,40.72934341,-74.0015564
48285,40.79251099,-73.97338867
48286,40.78142166,-73.95993042
48287,40.71522141,-73.9967804
48288,40.76147079,-73.97386169
48289,40.76411819,-73.97749329
48290,40.76431274,-73.95542908
48291,40.77633667,-73.97583008
48292,40.74111176,-74.00363159
48293,40.77653122,-73.97659302
48294,40.80471039,-73.96251678
48295,40.75524139,-73.97467804
48296,40.74132156,-73.98892975
48297,40.70887375,-74.01097107
48298,40.75038147,-73.99055481
48299,40.76138687,-73.9752121
48300,40.76524353,-73.97238159
48301,40.72686005,-74.00569916
48302,40.76861954,-73.96192169
48303,40.74999619,-73.97057343
48304,40.72600937,-73.99653625
48305,40.73464966,-73.99450684
48306,40.72253036,-73.98259735
48307,40.78433228,-73.97110748
48308,40.64862823,-73.78315735
48309,40.79146576,-73.9527359
48310,40.7157402,-73.9987793
48311,40.7146225,-74.00608063
48312,40.75612259,-73.97865295
48313,40.72090149,-74.00415039
48314,40.72652435,-73.99239349
48315,40.68152237,-73.99394226
48316,40.83787918,-73.94740295
48317,40.76124954,-73.97341156
48318,40.77030945,-73.99112701
48319,40.76605988,-73.95451355
48320,40.77031326,-73.98394775
48321,40.7431488,-73.99310303
48322,40.75947952,-73.96202087
48323,40.76076889,-73.96438599
48324,40.74560165,-73.9784317
48325,40.78465652,-73.95814514
48326,40.73365784,-73.99780273
48327,40.76485825,-73.95342255
48328,40.76343536,-73.96961975
48329,40.63228989,-73.99063873
48330,40.7503891,-73.97895813
48331,40.76303101,-73.96990204
48332,40.7754097,-73.96421051
48333,40.76517868,-73.97235107
48334,40.75909424,-73.98040009
48335,40.75316238,-73.97502136
48336,40.77197266,-73.98285675
48337,40.77872086,-73.95411682
48338,40.76564789,-73.98014832
48339,40.72512054,-74.00158691
48340,40.7571907,-73.97701263
48341,40.75392151,-73.97748566
48342,40.72651672,-74.00708771
48343,40.74634171,-74.00081635
48344,40.7428894,-73.98564148
48345,40.79206085,-73.96544647
48346,40.77959442,-73.94747162
48347,40.78506088,-73.97897339
48348,40.76050186,-73.97415161
48349,40.71463394,-74.01153564
48350,40.72773361,-73.98558044
48351,40.78495789,-73.98078156
48352,40.7208786,-74.0018158
48353,40.75450897,-73.97454071
48354,40.78329849,-73.97846222
48355,40.75118256,-73.97455597
48356,40.73117065,-73.98872375
48357,40.76419067,-73.96910095
48358,40.758461,-73.98174286
48359,40.75401306,-73.96646118
48360,40.77449799,-73.87238312
48361,40.68538284,-73.99331665
48362,40.76248932,-73.96820068
48363,40.75634003,-73.9901123
48364,40.70560074,-74.01642609
48365,40.75402069,-73.97380829
48366,40.64380646,-73.78330994
48367,40.73839188,-73.98952484
48368,40.74795532,-74.00403595
48369,40.71405411,-74.01377869
48370,40.74071884,-73.97884369
48371,40.7270813,-74.00563812
48372,40.74124146,-73.98577118
48373,40.77917862,-73.96013641
48374,40.75055695,-73.99121857
48375,40.74002838,-74.00605774
48376,40.77131653,-73.98103333
48377,40.7428093,-73.98696899
48378,40.80223083,-73.9658432
48379,40.82291412,-73.94631958
48380,40.76886368,-73.95526123
48381,40.75640869,-73.98251343
48382,40.74308777,-74.00384521
48383,40.76160812,-73.96994019
48384,40.74372101,-73.98892212
48385,40.75202942,-73.99014282
48386,40.76573181,-73.98036957
48387,40.7506218,-73.94070435
48388,40.75690079,-73.97467804
48389,40.7574234,-73.97428131
48390,40.78018951,-73.96128845
48391,40.79842377,-73.96349335
48392,40.7460289,-74.00011444
48393,40.75299835,-73.98919678
48394,40.77703857,-73.96395874
48395,40.75881577,-73.97909546
48396,40.75450516,-73.97879791
48397,40.74742889,-73.98561096
48398,40.75703049,-73.97902679
48399,40.77045059,-73.86490631
48400,40.76171112,-73.98629761
48401,40.76554871,-73.93206024
48402,40.77674103,-73.95902252
48403,40.75452805,-73.9930191
48404,40.7487793,-74.00669098
48405,40.75,-73.99803162
48406,40.77423859,-73.96299744
48407,40.73040771,-74.00675964
48408,40.72243118,-73.97861481
48409,40.77101135,-73.86564636
48410,40.74919128,-73.96929932
48411,40.71984863,-73.95568848
48412,40.72149658,-73.99794006
48413,40.75172043,-73.97048187
48414,40.72555161,-74.00554657
48415,40.76824951,-73.96481323
48416,40.75001907,-73.99607849
48417,40.76824188,-73.86244202
48418,40.73213196,-73.99410248
48419,40.78350449,-73.95484161
48420,40.75110626,-73.98705292
48421,40.79148865,-73.95223999
48422,40.76501465,-73.95787048
48423,40.76311874,-73.97154236
48424,40.77376175,-73.87046814
48425,40.77340317,-73.96657562
48426,40.73765564,-73.99308014
48427,40.73087311,-73.98908234
48428,40.75933838,-73.99575043
48429,40.75370026,-73.98137665
48430,40.76756668,-73.98440552
48431,40.7611618,-73.96678162
48432,40.78034973,-73.95501709
48433,40.75915909,-73.9850235
48434,40.75476837,-73.92909241
48435,40.75696564,-73.96399689
48436,40.70459747,-74.00588226
48437,40.59898376,-73.96224213
48438,40.76042175,-73.96985626
48439,40.76225281,-73.97511292
48440,40.76496124,-73.95831299
48441,40.8309021,-73.94155884
48442,40.76425171,-73.98016357
48443,40.75212097,-73.97566986
48444,40.77964783,-73.94984436
48445,40.75929642,-73.97029114
48446,40.79896164,-73.96858215
48447,40.7543869,-73.96573639
48448,40.77796936,-73.96325684
48449,40.76227951,-73.98219299
48450,40.74954224,-73.99195862
48451,40.74382019,-74.00614929
48452,40.75809097,-73.97940063
48453,40.7884903,-73.95542145
48454,40.75324249,-73.96664429
48455,40.75588989,-73.97492981
48456,40.80752563,-73.94684601
48457,40.75593567,-73.97954559
48458,40.74324036,-73.98432922
48459,40.74123001,-73.99459076
48460,40.78312302,-73.95716858
48461,40.75590897,-73.99429321
48462,40.77754974,-73.96083832
48463,40.77832031,-73.98085022
48464,40.74040985,-73.99053192
48465,40.72267914,-74.00878143
48466,40.77013016,-73.98049164
48467,40.72705841,-74.00601196
48468,40.77384949,-73.94859314
48469,40.80469131,-73.93869019
48470,40.77011108,-73.96727753
48471,0,0
48472,40.7553215,-73.99488831
48473,40.7869072,-73.95537567
48474,40.76153183,-73.9980011
48475,40.73416901,-73.99967194
48476,40.77761841,-73.95494843
48477,40.84181595,-73.94239807
48478,40.77965164,-73.95571136
48479,40.78165054,-73.98107147
48480,40.7638092,-73.9693222
48481,40.728302,-73.99385071
48482,40.70292664,-74.01442719
48483,40.72232056,-73.94992065
48484,40.72185135,-74.00321198
48485,40.75990295,-73.98461151
48486,40.74236298,-74.00428772
48487,40.75078583,-73.97212219
48488,40.73948669,-73.9787674
48489,40.76371002,-73.90225983
48490,40.74452972,-73.99170685
48491,40.75203705,-73.98615265
48492,40.76597977,-73.98709106
48493,40.69169235,-73.93075562
48494,40.73807144,-73.99217987
48495,40.70740891,-74.00737762
48496,40.73871613,-73.98857117
48497,40.78625107,-73.96857452
48498,40.76987839,-73.98310089
48499,40.77119064,-73.96186066
48500,40.80741119,-73.96414185
48501,40.75660706,-73.98331451
48502,40.77007675,-73.96038055
48503,40.75249863,-73.97763062
48504,40.7699585,-73.95774078
48505,40.76099014,-73.97577667
48506,40.64044189,-73.96604919
48507,40.70384979,-74.01157379
48508,40.70331955,-74.01190948
48509,40.77750015,-73.97892761
48510,40.69491959,-74.17697906
48511,40.65678024,-74.00900269
48512,40.780159,-73.95465088
48513,40.76821136,-73.86155701
48514,40.70545197,-74.00495148
48515,40.73352814,-74.00228119
48516,40.73363113,-73.99302673
48517,40.75228119,-73.99720764
48518,40.77541351,-73.95785522
48519,40.64564133,-73.78027344
48520,40.74253082,-73.99315643
48521,40.71550751,-74.00574493
48522,40.72176361,-74.00978088
48523,40.77960587,-73.95581055
48524,40.76703262,-73.98764038
48525,40.75101852,-73.99073029
48526,40.75891876,-73.98163605
48527,40.72562027,-74.00389099
48528,40.73656464,-73.97882843
48529,40.69760895,-73.93466187
48530,40.71672821,-74.00541687
48531,40.76793671,-73.86730194
48532,40.77997971,-73.97457886
48533,40.72249222,-73.99330139
48534,40.76727676,-73.86222076
48535,40.75143051,-73.9917984
48536,40.7876091,-73.94161224
48537,40.76227951,-73.97599792
48538,40.73530579,-73.98779297
48539,40.71684265,-74.0057373
48540,40.72441101,-73.99806213
48541,40.7533493,-73.96864319
48542,40.73942184,-74.00663757
48543,40.80399704,-73.96609497
48544,40.75001144,-73.97293091
48545,40.77270889,-73.94950104
48546,40.64461899,-73.77719879
48547,40.74333954,-73.98030853
48548,40.75411224,-73.978302
48549,40.72245026,-74.00077057
48550,40.79893112,-73.94242096
48551,40.7170105,-74.00811005
48552,40.79291153,-73.9677887
48553,40.75500107,-73.98005676
48554,40.79230881,-73.95240021
48555,40.76485825,-73.9772644
48556,40.75179672,-73.99330139
48557,40.76445007,-73.97711182
48558,40.76388931,-73.90180206
48559,40.72903061,-73.98506165
48560,40.84762955,-73.93493652
48561,40.76330948,-73.98014069
48562,40.68267059,-73.9765625
48563,40.77275848,-73.9593277
48564,40.77362061,-73.94560242
48565,40.7667923,-73.96479034
48566,40.75337601,-73.97581482
48567,40.74895859,-73.99538422
48568,40.7506752,-73.99112701
48569,40.71987915,-74.00778961
48570,40.77685165,-73.97688293
48571,40.75356674,-73.99623108
48572,40.78525925,-73.97341156
48573,40.74949646,-73.97949982
48574,0,0
48575,40.72984314,-73.99062347
48576,40.75411606,-73.97676849
48577,40.77693558,-73.97543335
48578,40.77040863,-73.96864319
48579,40.72331238,-73.98558044
48580,40.76211166,-73.96634674
48581,40.68360138,-73.99968719
48582,40.75007248,-73.97756958
48583,40.70824814,-74.01161194
48584,40.75389099,-73.99595642
48585,40.74542999,-73.98258209
48586,40.74914169,-74.00322723
48587,40.79074097,-73.965271
48588,40.6908493,-74.17733765
48589,40.77455521,-73.96024323
48590,40.78083038,-73.95883179
48591,40.78066635,-73.98014832
48592,40.73759079,-73.98935699
48593,40.74304962,-73.99517059
48594,40.82725906,-73.938797
48595,40.77618027,-73.98228455
48596,40.79616165,-73.97119141
48597,40.74440002,-73.98336029
48598,40.74882126,-73.98027802
48599,40.77165604,-73.9633255
48600,40.75616074,-73.97012329
48601,40.76073837,-73.98486328
48602,40.77186584,-73.97784424
48603,40.77222824,-73.97873688
48604,40.75287628,-73.9752655
48605,40.74885559,-73.97582245
48606,40.76488876,-73.97438049
48607,40.76094818,-73.99260712
48608,40.7743988,-73.87242889
48609,40.75991058,-73.96868134
48610,40.78908157,-73.97395325
48611,40.80928421,-73.94129181
48612,40.76074982,-73.96118927
48613,40.76185226,-73.96627045
48614,40.73913574,-73.98963165
48615,40.73308945,-74.00318909
48616,40.73315811,-74.00595093
48617,40.76512909,-73.98297882
48618,40.74473953,-73.98135376
48619,40.77380753,-73.95970917
48620,40.87123871,-73.88905334
48621,40.75782013,-73.9849472
48622,40.69355011,-73.98126984
48623,40.74887466,-73.98445129
48624,40.77898788,-73.95037079
48625,40.70259857,-73.99117279
48626,40.7598381,-73.970047
48627,40.71097183,-74.0173111
48628,40.73492813,-73.99720001
48629,40.75678253,-73.98169708
48630,40.75320053,-73.99211121
48631,40.74082565,-74.0071106
48632,40.75319672,-73.98913574
48633,40.73765182,-73.9925766
48634,40.76884079,-73.98880768
48635,40.77019119,-73.95423126
48636,40.72912979,-73.98734283
48637,40.77032852,-73.96860504
48638,40.77445602,-73.87192535
48639,40.76483154,-73.97692871
48640,40.7843895,-73.96988678
48641,40.76205826,-73.97186279
48642,40.76051712,-73.96961975
48643,40.75834656,-73.97137451
48644,40.73936844,-73.99919128
48645,40.64609909,-73.77641296
48646,40.75009918,-73.99125671
48647,40.72266769,-73.99793243
48648,40.78805161,-73.95610809
48649,40.7408905,-73.98384094
48650,40.78408813,-73.97434998
48651,40.76292038,-73.99337769
48652,40.76491928,-73.96844482
48653,40.77170944,-73.9826889
48654,40.77730942,-73.94908142
48655,40.64396286,-73.78298187
48656,40.72488022,-74.00171661
48657,40.70628357,-74.00630188
48658,40.76036072,-73.96717072
48659,40.72806549,-74.0054245
48660,40.72785187,-74.00141144
48661,40.78310013,-73.97805023
48662,40.70801926,-74.01174927
48663,40.77157593,-73.9471817
48664,40.75820923,-73.97344208
48665,40.76929092,-73.98210907
48666,40.77447128,-73.96376038
48667,40.77198029,-73.95934296
48668,40.76874161,-73.95805359
48669,40.7551384,-73.98026276
48670,40.64545822,-73.77629852
48671,40.7648735,-73.97790527
48672,40.71608734,-74.00520325
48673,40.72140121,-73.97801208
48674,40.76838684,-73.99289703
48675,40.72158813,-74.00122833
48676,40.78828049,-73.95336914
48677,40.72370148,-74.00061035
48678,40.73075104,-73.99285126
48679,40.78575134,-73.97631073
48680,40.73738098,-73.98834229
48681,40.77983093,-73.94680023
48682,40.72322845,-74.00305939
48683,40.74005127,-73.98231506
48684,40.77000046,-73.96472931
48685,40.74608994,-73.9881134
48686,40.74159241,-73.97590637
48687,40.75654984,-73.97421265
48688,40.73244476,-73.99121857
48689,40.75166321,-73.98979187
48690,40.82915878,-73.94470978
48691,40.75666046,-73.99259949
48692,40.73453903,-73.9824295
48693,40.73133087,-73.97525024
48694,40.72946167,-74.00611877
48695,40.77441025,-73.87252808
48696,40.76412964,-73.9557724
48697,40.78129959,-73.95641327
48698,40.74117279,-73.99774933
48699,40.75249863,-73.97228241
48700,40.77550888,-73.97839355
48701,40.77204132,-73.97913361
48702,40.77772141,-73.95895386
48703,40.7400589,-73.98204803
48704,40.77982712,-73.94445038
48705,40.71953964,-74.0022583
48706,40.75587845,-73.98059082
48707,40.77890778,-73.9539566
48708,40.76250839,-73.97788239
48709,40.69535828,-73.99095917
48710,40.7329483,-73.9875946
48711,40.80157852,-73.9703598
48712,40.78771973,-73.97867584
48713,40.77062225,-73.94841003
48714,40.75069427,-73.97843933
48715,40.84408569,-73.82980347
48716,40.77806854,-73.98603058
48717,40.72322083,-74.00260162
48718,40.75919342,-73.97654724
48719,40.7646637,-73.97046661
48720,40.70019913,-74.19562531
48721,40.7634201,-73.96717072
48722,40.7400856,-73.98979187
48723,40.74829102,-73.97415924
48724,40.71543884,-74.0093689
48725,40.75037384,-73.99118042
48726,40.78102112,-73.97981262
48727,40.74041748,-73.99038696
48728,40.7496109,-73.98155212
48729,40.75074387,-73.99105072
48730,40.7267189,-74.00569153
48731,40.74278259,-73.98278809
48732,40.75120544,-73.99025726
48733,40.76131821,-73.99960327
48734,40.76432037,-73.98016357
48735,40.72320938,-73.98232269
48736,40.75500107,-73.98026276
48737,40.7620163,-73.98652649
48738,40.77548981,-73.94755554
48739,40.78210831,-73.95587158
48740,40.76461029,-73.98803711
48741,40.7955513,-73.96936798
48742,40.77281189,-73.94754791
48743,40.75765228,-73.97481537
48744,40.67553329,-73.96953583
48745,40.77441025,-73.87304688
48746,40.76369095,-73.96929932
48747,40.77270508,-73.95838165
48748,40.75520325,-73.97106171
48749,40.68149185,-74.10514069
48750,40.74094009,-73.99428558
48751,40.75497055,-73.96669006
48752,40.74986649,-73.98775482
48753,40.73802185,-73.99002838
48754,40.77960968,-73.9575882
48755,40.75529099,-73.97444916
48756,40.76315308,-73.97852325
48757,40.77756119,-73.94683075
48758,40.75114059,-73.98249817
48759,40.84083176,-73.94252777
48760,40.78091049,-73.95848846
48761,40.74700546,-73.98162079
48762,0,0
48763,40.70669174,-74.00606537
48764,40.77862549,-73.9575119
48765,40.7743187,-73.87323761
48766,40.74412155,-73.9888382
48767,40.74101639,-73.9978714
48768,40.74108887,-74.00550842
48769,40.77455139,-73.94503784
48770,40.78058243,-73.96174622
48771,40.73706818,-73.9930191
48772,40.77323151,-73.94609833
48773,40.76818466,-73.91139221
48774,40.75132751,-73.97589874
48775,40.77664185,-73.98856354
48776,40.77780151,-73.97960663
48777,40.75452042,-73.9718399
48778,40.77429962,-73.87277985
48779,40.78134155,-73.95982361
48780,40.73989868,-73.98950958
48781,40.75014114,-73.98227692
48782,40.71689987,-73.95040131
48783,40.77877045,-73.94786835
48784,40.78173828,-73.97897339
48785,40.76059723,-73.9675827
48786,40.80602646,-73.96160126
48787,40.77907944,-73.94476318
48788,40.75925064,-73.97481537
48789,40.77056122,-73.99404144
48790,40.7551918,-73.9821167
48791,40.74814224,-73.97592163
48792,40.74975204,-73.97576141
48793,40.71435928,-74.014328
48794,40.75170898,-73.98996735
48795,40.74541092,-73.9868927
48796,40.73339844,-73.99111938
48797,40.75728607,-73.98080444
48798,40.75136185,-73.98047638
48799,40.77629471,-73.97576141
48800,40.76908112,-73.9630661
48801,40.77973557,-73.9561615
48802,40.78342819,-73.95072174
48803,40.76662827,-73.96936798
48804,40.75873947,-73.98529053
48805,40.76266479,-73.96582031
48806,40.81031036,-73.95295715
48807,40.75054169,-73.97895813
48808,40.74670029,-73.98184967
48809,40.76480103,-73.95682526
48810,40.74345016,-73.98825073
48811,40.77186584,-73.97803497
48812,40.76540375,-73.96385193
48813,40.74010086,-74.00569916
48814,40.74636078,-73.94419861
48815,40.64191818,-73.78936768
48816,40.78052902,-73.95996857
48817,40.76068878,-73.97840881
48818,40.77587128,-73.96099091
48819,40.74945068,-73.99549866
48820,40.76379776,-73.99628448
48821,40.75193024,-73.97078705
48822,40.77450943,-73.94512177
48823,40.7746582,-73.96559143
48824,40.71421051,-74.01513672
48825,40.78087997,-73.95903778
48826,40.76628494,-73.96731567
48827,40.77687836,-73.96363068
48828,40.75395966,-73.98232269
48829,40.77466965,-73.96347809
48830,40.74948883,-73.99230957
48831,40.76829529,-73.98233032
48832,40.77633286,-73.96434021
48833,40.7452507,-73.98699188
48834,40.75241852,-73.97705078
48835,40.71004105,-74.01358032
48836,40.774086,-73.87097931
48837,40.74629974,-73.99294281
48838,40.76617813,-73.95440674
48839,40.71350861,-73.99713135
48840,40.75026321,-73.97858429
48841,40.74884415,-74.00337982
48842,40.69496155,-74.17703247
48843,40.75863266,-73.98099518
48844,40.75769043,-73.98233795
48845,40.7319603,-73.9914093
48846,40.76657867,-73.96447754
48847,40.75945663,-73.96549225
48848,40.76863861,-73.98156738
48849,40.7500267,-73.99511719
48850,40.74980164,-73.97211456
48851,40.77365875,-73.98194122
48852,40.74367523,-74.00711823
48853,40.74156189,-73.90702057
48854,40.76369858,-73.98549652
48855,40.77433014,-73.96330261
48856,40.74605942,-73.99053955
48857,40.76664734,-73.98268127
48858,40.7348671,-73.98309326
48859,40.74631119,-73.9929657
48860,40.68488312,-73.97023773
48861,40.75973129,-73.97644806
48862,40.76501083,-73.97276306
48863,40.72724152,-74.00717926
48864,40.75080109,-73.99098969
48865,40.76798248,-73.96620941
48866,40.75928116,-73.98052216
48867,40.7446022,-73.97936249
48868,40.76842117,-73.86181641
48869,40.75038147,-73.9912262
48870,40.74536133,-74.00591278
48871,40.7170639,-73.99871063
48872,40.77441025,-73.87291718
48873,40.74082184,-74.00174713
48874,40.76108932,-73.96700287
48875,40.67295837,-73.9693222
48876,40.77838516,-73.95696259
48877,40.73395157,-73.99069977
48878,40.81344986,-73.9099884
48879,40.75696945,-73.97889709
48880,40.7425499,-73.98692322
48881,40.73643494,-73.99455261
48882,40.70460129,-74.01150513
48883,40.78427887,-73.97988892
48884,40.79095078,-73.9748764
48885,40.80517578,-73.96226501
48886,40.74111938,-73.98609161
48887,40.74045181,-73.98648834
48888,40.7436409,-73.97714233
48889,40.76453018,-73.96890259
48890,40.75075912,-73.99082947
48891,40.72177124,-73.99765778
48892,40.75193787,-73.9065094
48893,40.77842712,-73.98097992
48894,40.75151825,-73.99022675
48895,40.73749924,-73.98123169
48896,40.81441879,-73.95726776
48897,40.73458099,-74.00227356
48898,40.75241852,-73.93887329
48899,40.72317123,-73.99787903
48900,40.75822067,-73.97840118
48901,40.72266388,-73.86707306
48902,40.73395157,-73.99848175
48903,40.76543427,-73.9792099
48904,40.74240875,-73.98465729
48905,40.76408005,-73.97123718
48906,40.76051331,-73.97571564
48907,40.75178146,-73.97557068
48908,40.77756882,-73.98313904
48909,40.71205902,-74.00814819
48910,40.75816345,-73.96273804
48911,40.70771027,-74.01215363
48912,40.72798157,-73.99493408
48913,40.74864578,-73.97119141
48914,40.76268387,-74.00059509
48915,40.75636673,-73.97245789
48916,40.75178909,-73.98074341
48917,40.72743988,-73.99752045
48918,40.72111893,-73.9982605
48919,40.75075912,-73.9786911
48920,40.73278046,-73.99124146
48921,40.73908615,-73.99156952
48922,40.72780991,-74.00524139
48923,40.76268387,-73.9829483
48924,40.7743988,-73.97943878
48925,40.80960083,-73.9499588
48926,40.74002838,-73.99698639
48927,40.78564835,-73.97597504
48928,40.76581955,-73.95748901
48929,40.7600708,-73.98459625
48930,40.74906158,-73.99567413
48931,40.77487564,-73.96273804
48932,40.76190186,-73.96855927
48933,40.76414108,-73.97653961
48934,40.72335815,-73.98275757
48935,40.75386047,-73.97151184
48936,40.7141571,-74.01392365
48937,40.77659988,-73.97577667
48938,40.72297668,-73.97658539
48939,40.75569153,-73.98654175
48940,40.8194313,-73.95539856
48941,40.76350784,-73.98906708
48942,40.7329483,-74.00718689
48943,40.75024033,-73.97360992
48944,40.73038864,-73.98058319
48945,40.75799942,-73.97740173
48946,40.76194,-73.97907257
48947,40.7705307,-73.86507416
48948,40.77019119,-73.98703766
48949,40.75046158,-73.99120331
48950,40.77827835,-73.95648956
48951,40.72836685,-73.98703003
48952,40.75037384,-73.98340607
48953,40.75955582,-73.98129272
48954,40.7456398,-73.98687744
48955,40.74293137,-73.9927597
48956,40.75425339,-73.97605133
48957,40.76795578,-73.95908356
48958,40.76544189,-73.98551178
48959,40.75617981,-73.98576355
48960,40.77961349,-73.98477936
48961,40.75180054,-73.97842407
48962,40.76129913,-73.96753693
48963,40.77429581,-73.87265015
48964,40.73727036,-73.99645996
48965,40.76708221,-73.9666214
48966,40.75680923,-73.9750824
48967,40.74940109,-73.99188995
48968,40.75831985,-73.98162842
48969,40.72613525,-74.00969696
48970,40.72645187,-74.00692749
48971,40.78718185,-73.95365906
48972,40.7421608,-74.00048828
48973,40.77650833,-73.95449829
48974,40.75075912,-73.98166656
48975,40.77957916,-73.98190308
48976,40.81053162,-73.96192169
48977,40.75439835,-73.9985733
48978,40.72003174,-73.95999146
48979,40.76781082,-73.99172211
48980,40.77532959,-73.98207855
48981,40.6485939,-73.78247833
48982,40.77814102,-73.95871735
48983,40.70338821,-73.98464966
48984,40.76183319,-73.98266602
48985,40.88867188,-73.8997879
48986,40.76034164,-73.9848938
48987,40.74178696,-73.98112488
48988,40.74129105,-73.99407196
48989,40.74273682,-74.00772858
48990,40.74131012,-73.98557281
48991,40.76156998,-73.98413086
48992,40.76231384,-73.98391724
48993,40.76251984,-73.97157288
48994,40.75506592,-73.99038696
48995,40.75880814,-73.97541809
48996,40.72761154,-73.98247528
48997,40.73670959,-73.99137878
48998,40.73860931,-73.98034668
48999,40.76028824,-73.96927643
49000,40.74753189,-74.00408173
49001,40.7303009,-73.99275208
49002,40.76183319,-73.96703339
49003,40.75579834,-73.97548676
49004,40.76102066,-73.97322083
49005,40.76667404,-73.96510315
49006,40.76808167,-73.88951874
49007,40.78762054,-73.95275116
49008,40.7137413,-74.01186371
49009,40.77233124,-73.95230865
49010,40.72330093,-74.00744629
49011,40.71857834,-73.99767303
49012,40.78240585,-73.95432281
49013,40.76869965,-73.96607971
49014,40.76577759,-73.95391846
49015,40.67199707,-74.01069641
49016,40.71888733,-73.99586487
49017,40.74208832,-74.0061264
49018,40.74436188,-73.98313904
49019,40.7135849,-74.01107025
49020,40.76134872,-73.97574615
49021,40.71377182,-73.99937439
49022,40.73691177,-73.99263
49023,40.76097107,-73.9838028
49024,40.78419876,-73.95841217
49025,40.72528076,-74.00022125
49026,40.77970123,-73.95603943
49027,40.75097656,-73.98294067
49028,40.75846863,-73.98654938
49029,40.71202087,-74.00784302
49030,40.77951813,-73.95989227
49031,40.73408127,-73.99092102
49032,40.72925949,-73.98713684
49033,40.7537384,-73.98072052
49034,40.73101044,-73.98963165
49035,40.75066757,-73.99170685
49036,40.73142624,-73.98291016
49037,40.759552,-73.97265625
49038,40.75012207,-73.97563934
49039,40.72286606,-73.99875641
49040,40.74293137,-73.98444366
49041,40.76100159,-73.97145081
49042,40.76797867,-73.97028351
49043,40.73315048,-73.98124695
49044,40.77835846,-73.96279907
49045,40.64683914,-73.79016876
49046,40.74568939,-73.98236084
49047,40.75587082,-73.9630127
49048,0,0
49049,40.75875854,-73.97489166
49050,40.77612686,-73.96230316
49051,40.76198578,-74.0009613
49052,40.76503372,-73.91747284
49053,40.74290085,-73.98770142
49054,40.79478455,-73.96620178
49055,40.72652817,-73.94171906
49056,40.72304153,-73.98783875
49057,40.75379181,-73.99594116
49058,40.76290894,-73.96868896
49059,40.73994827,-73.98947144
49060,40.75038147,-73.99133301
49061,40.7508812,-73.9786377
49062,40.75265884,-73.97251892
49063,40.73060989,-74.00052643
49064,40.786129,-73.97093201
49065,40.76399994,-73.96920013
49066,40.7118187,-74.00789642
49067,40.74943924,-73.98176575
49068,40.74681473,-73.98725128
49069,40.78081131,-73.95682526
49070,40.77080917,-73.86547852
49071,40.74299622,-73.98908997
49072,40.77029037,-73.954216
49073,40.7528801,-73.97766876
49074,40.70635605,-74.09333801
49075,40.75028229,-73.97454834
49076,0,0
49077,40.73629761,-73.99428558
49078,40.79336166,-73.96646118
49079,40.81101608,-73.96287537
49080,40.74204636,-74.00463867
49081,40.76860046,-73.95749664
49082,40.74998093,-73.99502563
49083,40.72679901,-74.03629303
49084,40.74874115,-73.98558807
49085,40.76350403,-73.97196198
49086,40.74843597,-73.99388885
49087,40.72330475,-73.99390411
49088,40.75315475,-73.97549438
49089,40.75189972,-73.97548676
49090,40.79428864,-73.97289276
49091,40.73661041,-73.98891449
49092,40.78527451,-73.95542908
49093,40.68149185,-74.10514069
49094,40.71855927,-74.00274658
49095,40.74263,-73.98226929
49096,40.74927139,-73.99478912
49097,40.74110794,-73.98988342
49098,40.75101852,-73.99289703
49099,40.73870468,-73.98747253
49100,40.77030945,-73.96786499
49101,40.75916672,-73.97994232
49102,40.76523972,-73.97698975
49103,40.75192642,-74.00483704
49104,40.72105408,-73.98919678
49105,40.76789856,-73.96189117
49106,40.68799973,-74.18321991
49107,40.75745773,-73.96687317
49108,40.79175949,-73.95303345
49109,40.72862244,-73.99411011
49110,40.75048828,-73.99118805
49111,40.72563934,-73.98679352
49112,40.75051117,-73.9776535
49113,40.7267189,-74.00721741
49114,40.77156448,-73.95920563
49115,40.7590065,-73.96232605
49116,40.75083923,-73.99072266
49117,40.74564362,-73.92012024
